"CODES","DESCRIPTION","YEAR","UNIT_1_CODES","UNIT_1_DESCRIPTION","UNIT_2_CODES","UNIT_2_DESCRIPTION",
85176110,"Mobile communication stations",2021,01,"Number of item",09,"Kilogram",
85176190,"Other base stations",2021,01,"Number of item",09,"Kilogram",
85176211,"Public, toll, telephonic or telegraphic switching apparatus",2021,01,"Number of item",09,"Kilogram",
85176212,"Mobile communication switching apparatus",2021,01,"Number of item",09,"Kilogram",
85176219,"Other telephonic switching apparatus",2021,01,"Number of item",09,"Kilogram",
85176221,"Optical line terminal and PCM equipment",2021,01,"Number of item",09,"Kilogram",
85176222,"Optical transmission equipment for wave-division multiplexing",2021,01,"Number of item",09,"Kilogram",
85176229,"Other optical communication equipment",2021,01,"Number of item",09,"Kilogram",
85176231,"Communication network synchronizing equipment",2021,01,"Number of item",09,"Kilogram",
85176232,"Ethernet Exchangers",2021,01,"Number of item",09,"Kilogram",
85176233,"IP telephone signal converters",2021,01,"Number of item",09,"Kilogram",
85176234,"Moderm",2021,01,"Number of item",09,"Kilogram",
85176235,"Hubs",2021,01,"Number of item",09,"Kilogram",
85176236,"Routers",2021,01,"Number of item",09,"Kilogram",
85176237,"Wired network interface cards",2021,01,"Number of item",09,"Kilogram",
85176239,"Other telecommunication apparatus for digital line system,nes",2021,01,"Number of item",09,"Kilogram",
85176292,"Wireless network interface cards",2021,01,"Number of item",09,"Kilogram",
85176293,"Fixed wireless access station",2021,01,"Number of item",09,"Kilogram",
85176294,"Wireless headphones/earphones",2021,01,"Number of item",09,"Kilogram",
85176299,"Other apparatus for transmission/reception of voice,images or other data",2021,01,"Number of item",09,"Kilogram",
85176910,"Other equipments for transmission voice/data in a wireless network",2021,01,"Number of item",09,"Kilogram",
85176990,"Other equipment for trasnsmission voice/data in a wired network",2021,01,"Number of item",09,"Kilogram",
85177010,"Parts of digital program-controlled telephonic/telegraphic switching app.",2021,09,"Kilogram",?,"?",
85177020,"Parts of optical line terminal and PCM equipment",2021,09,"Kilogram",?,"?",
85177030,"Parts of wireless telephone handsets (excl. antenna)",2021,09,"Kilogram",?,"?",
85177040,"Parts of walkie-talkie (excl.antenna)",2021,09,"Kilogram",?,"?",
85177060,"Laser transmitting and receiving unit of optical communication app.",2021,09,"Kilogram",?,"?",
85177070,"Aerials&parts thereof of heading 85.17",2021,09,"Kilogram",?,"?",
85177090,"Other Parts of apparatus of heading 85.17",2021,09,"Kilogram",?,"?",
85181000,"Microphones & stands therefor",2021,01,"Number of item",09,"Kilogram",
85182100,"Single loudspeakers, mounted in the same enclosure",2021,01,"Number of item",09,"Kilogram",
85182200,"Multiple loudspeakers, mounted in the same enclosure",2021,01,"Number of item",09,"Kilogram",
85182900,"Loudspeakers, nes",2021,01,"Number of item",09,"Kilogram",
85183000,"Headphones/earphones, not wireless",2021,01,"Number of item",09,"Kilogram",
85184000,"Audio-frequency electric amplifiers",2021,01,"Number of item",09,"Kilogram",
85185000,"Electric sound amplifier sets",2021,01,"Number of item",09,"Kilogram",
85189000,"Parts of mics,loudspeakers,headphones,earphones&elec sound ampli",2021,09,"Kilogram",?,"?",
85192000,"Sound recording/reproducing app. by coins or other means of payment",2021,01,"Number of item",09,"Kilogram",
85193000,"Turntable (record-decks)",2021,01,"Number of item",09,"Kilogram",
85195000,"Telephone answering machines",2021,01,"Number of item",09,"Kilogram",
85198111,"Cassette-type sound reproducing app, without a sound recording device",2021,01,"Number of item",09,"Kilogram",
85198112,"Cassette-type sound reproducing app, with sound recording device",2021,01,"Number of item",09,"Kilogram",
85198119,"Other sound recording/reproducing app, using magnetic media",2021,01,"Number of item",09,"Kilogram",
85198121,"Comoact disc players, without sound recording device",2021,01,"Number of item",09,"Kilogram",
85198129,"Other sound recording/reproducing app, using optical media",2021,01,"Number of item",09,"Kilogram",
85198131,"Flash memory type recorder, with sound recording device",2021,01,"Number of item",09,"Kilogram",
85198139,"Other sound recording/reproducing app, using semicomductor media",2021,01,"Number of item",09,"Kilogram",
85198910,"Other record-players, without sound recording device",2021,01,"Number of item",09,"Kilogram",
85198990,"Other sound recording/reproducing apparatus, nes",2021,01,"Number of item",09,"Kilogram",
85211011,"Broadcast quality, magnetic video tape recorders",2021,01,"Number of item",09,"Kilogram",
85211019,"Other magnetic video tape recorders",2021,01,"Number of item",09,"Kilogram",
85211020,"Magnetic video tape reproducers",2021,01,"Number of item",09,"Kilogram",
85219011,"Video Compact Disc player",2021,01,"Number of item",09,"Kilogram",
85219012,"Digital Video Disc player",2021,01,"Number of item",09,"Kilogram",
85219019,"Laser video compact disk player, nes",2021,01,"Number of item",09,"Kilogram",
85219090,"Video recording or reproducing apparatus nes",2021,01,"Number of item",09,"Kilogram",
85221000,"Pick-up cartridges",2021,01,"Number of item",09,"Kilogram",
85229010,"Parts of turnables or record-players",2021,09,"Kilogram",?,"?",
85229021,"Transport mechanisms of cassett sound recorders/reproducers",2021,09,"Kilogram",?,"?",
85229022,"Magnetic heads of cassett sound recordr/reproducer",2021,01,"Number of item",09,"Kilogram",
85229023,"Parts of magnetic heads",2021,09,"Kilogram",?,"?",
85229029,"Other parts/accessories of casstt sound recordr/reprducr, nes",2021,09,"Kilogram",?,"?",
85229031,"Movements for laser video compact disk player",2021,09,"Kilogram",?,"?",
85229039,"Parts/accessories of video recordg/reproducg apparatus, nes",2021,09,"Kilogram",?,"?",
85229091,"Tone converters or transmission apparatus for vehicles",2021,01,"Number of item",09,"Kilogram",
85229099,"Other parts&accessories thereof of heading 85.19-21",2021,09,"Kilogram",?,"?",
85232110,"Cards incorporating a magnetic stripe, unrecorded",2021,01,"Number of item",09,"Kilogram",
85232120,"Cards incorporating a magnetic stripe, recorded",2021,01,"Number of item",09,"Kilogram",
85232911,"Magnetic discs, unrecorded",2021,01,"Number of item",09,"Kilogram",
85232919,"Magnetic discs, recorded",2021,01,"Number of item",09,"Kilogram",
85232921,"Magnetic tapes,width¡Ü4mm, unrecorded",2021,01,"Number of item",09,"Kilogram",
85232922,"Magnetic tapes, 4mm£¼width¡Ü6.5mm, unrecorded",2021,01,"Number of item",09,"Kilogram",
85232923,"Magnetic tapes, width£¾6.5mm, unrecorded",2021,01,"Number of item",09,"Kilogram",
85232928,"Magnetic tapes, for reproducing sound or image phonomena",2021,01,"Number of item",09,"Kilogram",
85232929,"Other recorded magnetic tapes",2021,01,"Number of item",09,"Kilogram",
85232990,"Other magnetic media",2021,01,"Number of item",09,"Kilogram",
85234100,"Optical media, unrecorded",2021,01,"Number of item",09,"Kilogram",
85234910,"Optical media, recorded, for reproducing sound only",2021,01,"Number of item",09,"Kilogram",
85234920,"Optical media for apparatus of  heading 84.71, other than reproducing sound/image",2021,01,"Number of item",09,"Kilogram",
85234990,"Other optical media, recorded",2021,01,"Number of item",09,"Kilogram",
85235110,"Solid-state non-volatile storage device, unrecorded",2021,01,"Number of item",09,"Kilogram",
85235120,"Solid-state non-volatile storage device, recorded",2021,01,"Number of item",09,"Kilogram",
85235210,"Smart cards, unrecorded",2021,01,"Number of item",09,"Kilogram",
85235290,"Smart cards, recorded",2021,01,"Number of item",09,"Kilogram",
85235910,"Other semi-conductor media, unrecorded",2021,01,"Number of item",09,"Kilogram",
85235920,"Other semi-conductor media, recorded",2021,01,"Number of item",09,"Kilogram",
85238011,"Gramophone records, unrecorded",2021,01,"Number of item",09,"Kilogram",
85238019,"Gramophone records, recorded",2021,01,"Number of item",09,"Kilogram",
85238021,"Other media for machines of heading 84.71, unrecorded",2021,01,"Number of item",09,"Kilogram",
85238029,"Other media for machines of heading 84.71, recorded",2021,01,"Number of item",09,"Kilogram",
85238091,"Media for recording voice/other info., nes, unrecorded",2021,01,"Number of item",09,"Kilogram",
85238099,"Media for recording voice/other info., nes, recorded",2021,01,"Number of item",09,"Kilogram",
85255000,"Transmission app. for radio-broadcasting or television",2021,01,"Number of item",09,"Kilogram",
85256010,"Satelilite earth station",2021,01,"Number of item",09,"Kilogram",
85256090,"Other transmission app. incorporating reception app.",2021,01,"Number of item",09,"Kilogram",
85258011,"Television cameras for special purposes",2021,01,"Number of item",09,"Kilogram",
85258012,"Television cameras, broadcast quality, not for special purposes",2021,01,"Number of item",09,"Kilogram",
85258013,"Other television cameras, not for special purposes",2021,01,"Number of item",09,"Kilogram",
85258021,"Digital cameras, for special purposes",2021,01,"Number of item",09,"Kilogram",
85258022,"Digital cameras of single leans reflex, not for special purposes",2021,01,"Number of item",09,"Kilogram",
85258025,"Digital cameras of other changeable lens£¬not for special purposes",2021,01,"Number of item",09,"Kilogram",
85258029,"Other digital cameras, not for special purposes",2021,01,"Number of item",09,"Kilogram",
85258031,"Video camara recorder, for special purposes",2021,01,"Number of item",09,"Kilogram",
85258032,"Video cameras, broadcast quality, not for special purposes",2021,01,"Number of item",09,"Kilogram",
85258033,"Video cameras, household-type, not for special purposes",2021,01,"Number of item",09,"Kilogram",
85258039,"Other video cameras, not for special purposes",2021,01,"Number of item",09,"Kilogram",
85261010,"Radar aparatus, for navigational aid",2021,01,"Number of item",09,"Kilogram",
85261090,"Radar aparatus other than for navigation",2021,01,"Number of item",09,"Kilogram",
85269110,"Radio navigational aid apparatus",2021,01,"Number of item",09,"Kilogram",
85269190,"Other radio navigational aid apparatus, nes",2021,01,"Number of item",09,"Kilogram",
85269200,"Radio remote control apparatus",2021,01,"Number of item",09,"Kilogram",
85271200,"Pocket-size radio cassette-players, without externl power",2021,01,"Number of item",09,"Kilogram",
85271300,"Oth radio combined sound record/reproducing app.,without extnl power",2021,01,"Number of item",09,"Kilogram",
85271900,"Other radio-broadcast receiver operating without external power, nes",2021,01,"Number of item",09,"Kilogram",
85272100,"Radio combnd with sound rec/rep app.,need extnl power, for motor vehcl",2021,01,"Number of item",09,"Kilogram",
85272900,"Other radio broad receiver need extnl power for motor vehicles, nes",2021,01,"Number of item",09,"Kilogram",
85279100,"Other radio combnd with sound rec/rep app.",2021,01,"Number of item",09,"Kilogram",
85279200,"Radio not combnd with sound rec/rep app,but with a clock",2021,01,"Number of item",09,"Kilogram",
85279900,"Other radio broadcasting reception app. nes",2021,01,"Number of item",09,"Kilogram",
85284200,"Cathode-ray tube monitors, for use with an automatic data processing machine of heading 84.71, directly connected",2021,01,"Number of item",09,"Kilogram",
85284910,"Other coloured cathode-raytube(CRT) monitors",2021,01,"Number of item",09,"Kilogram",
85284990,"Monochrome cathode-raytube monitors",2021,01,"Number of item",09,"Kilogram",
85285211,"LCD monitors, solely/mainly for use with an automatic data processing machine of heading 84.71, directly connected",2021,01,"Number of item",09,"Kilogram",
85285212,"Other coloured LCD monitors, for use with an automatic data processing machine of heading 84.71, directly connected",2021,01,"Number of item",09,"Kilogram",
85285219,"Other monochrome LCD monitors, for use with an automatic data processing machine of heading 84.71, directly connected",2021,01,"Number of item",09,"Kilogram",
85285291,"Other monitors, solely/mainly for use with an automatic data processing machine of heading 84.71, directly connected",2021,01,"Number of item",09,"Kilogram",
85285292,"Other coloured monitors, for use with an automatic data processing machine of heading 84.71, directly connected",2021,01,"Number of item",09,"Kilogram",
85285299,"Other monochrome monitors, for use with an automatic data processing machine of heading 84.71, directly connected",2021,01,"Number of item",09,"Kilogram",
85285910,"Other coloured monitors",2021,01,"Number of item",09,"Kilogram",
85285990,"Other monochrome monitors",2021,01,"Number of item",09,"Kilogram",
85286210,"Projectors, solely/mainly for use with an automatic data processing machine of heading 84.71, directly connected",2021,01,"Number of item",09,"Kilogram",
85286220,"Other coloured projectors, for use with an automatic data processing machine of heading 84.71, directly connected",2021,01,"Number of item",09,"Kilogram",
85286290,"Other monochrome projectors, for use with an automatic data processing machine of heading 84.71, directly connected",2021,01,"Number of item",09,"Kilogram",
85286910,"Other coloured projectors",2021,01,"Number of item",09,"Kilogram",
85286990,"Other monochrome projectors",2021,01,"Number of item",09,"Kilogram",
85287110,"Coloured satellite television receivers, no video display/screen",2021,01,"Number of item",09,"Kilogram",
85287180,"Other coloured television receivers, no video display/screen",2021,01,"Number of item",09,"Kilogram",
85287190,"Other monochrome television receivers, no display/screen",2021,01,"Number of item",09,"Kilogram",
85287211,"Analogue television receivers, of CRT, coloured",2021,01,"Number of item",09,"Kilogram",
85287212,"Digital television receivers, of CRT, coloured",2021,01,"Number of item",09,"Kilogram",
85287219,"Other television receivers, of CRT, coloured",2021,01,"Number of item",09,"Kilogram",
85287221,"Analogue television receivers, of LCD, coloured",2021,01,"Number of item",09,"Kilogram",
85287222,"Digital television receivers, of LCD, coloured",2021,01,"Number of item",09,"Kilogram",
85287229,"Other television receivers, of LCD, coloured",2021,01,"Number of item",09,"Kilogram",
85287231,"Analogue television receivers, of plasma, coloured",2021,01,"Number of item",09,"Kilogram",
85287232,"Digital television receivers, of plasma, coloured",2021,01,"Number of item",09,"Kilogram",
85287239,"Other television receivers, of plasma, coloured",2021,01,"Number of item",09,"Kilogram",
85287291,"Other analogue television receivers, coloured",2021,01,"Number of item",09,"Kilogram",
85287292,"Other digital television receivers, coloured",2021,01,"Number of item",09,"Kilogram",
85287299,"Other television receivers, coloured",2021,01,"Number of item",09,"Kilogram",
85287300,"Other television receivers, monochrome",2021,01,"Number of item",09,"Kilogram",
85291010,"Aerial&aerial reflector,parts, for radar apparatus",2021,09,"Kilogram",?,"?",
85291020,"Aerials & the parts, for radio or television receivers",2021,09,"Kilogram",?,"?",
85291090,"Aerial&aerial reflectors,parts, for oth.apparatus of 8525-28",2021,09,"Kilogram",01,"Number of item",
85299010,"Parts for TV transmisn/translat/satelite earth rece/relay apparatus",2021,09,"Kilogram",01,"Number of item",
85299041,"Parts for TV cameras, of special purposes",2021,09,"Kilogram",?,"?",
85299042,"Camera module, no special purpose",2021,09,"Kilogram",?,"?",
85299049,"Parts for other TV , stilt image video, video, digital cameras",2021,09,"Kilogram",?,"?",
85299050,"Parts for radar or radio-navigational aid apparatus",2021,09,"Kilogram",?,"?",
85299060,"Parts for radio broacast receivers and their combinations",2021,09,"Kilogram",?,"?",
85299081,"Parts for colour TV receivers, exluding Plasma display modules/parts or OLED screens",2021,09,"Kilogram",?,"?",
85299082,"Plasma display modules or parts thereof,for colour TVs",2021,09,"Kilogram",?,"?",
85299083,"Organic light emitting diode (OLED) screens, of TV receivers",2021,09,"Kilogram",01,"Number of item",
85299089,"Parts of TV receivers, nes",2021,09,"Kilogram",?,"?",
85299090,"Parts for use with apparatus of 85.25 to 85.28, nes",2021,09,"Kilogram",01,"Number of item",
85301000,"Elect signalling,safety or traffic control equip for rail or tramways",2021,01,"Number of item",09,"Kilogram",
85308000,"Electrical signalling, safety or traffic control equipment, nes",2021,01,"Number of item",09,"Kilogram",
85309000,"Parts of electrical signalling, safety or traffic control equipment",2021,09,"Kilogram",?,"?",
85311000,"Burglar or fire alarms and similar appparatus",2021,01,"Number of item",09,"Kilogram",
85312000,"Indicator panels incorporating LCD or light emit diodes",2021,01,"Number of item",09,"Kilogram",
85318010,"Electric buzzers",2021,01,"Number of item",09,"Kilogram",
85318090,"Electric sound or visual signalling apparatus, nes",2021,01,"Number of item",09,"Kilogram",
85319010,"Parts of burglar or fire alarms & similar apparatus",2021,09,"Kilogram",?,"?",
85319090,"Parts of other apparatus of heading No. 85.31",2021,09,"Kilogram",?,"?",
85321000,"Fixed capacitors for use in 50/60 Hz circuits (power capacitors)",2021,09,"Kilogram",31,"In Thousands",
85322110,"Electrical capacitors, fixed, tantalum, laminate",2021,09,"Kilogram",31,"In Thousands",
85322190,"Electrical capacitors, fixed, tantalum, nes",2021,09,"Kilogram",31,"In Thousands",
85322210,"Aluminium electrolytic capacitors,laminated",2021,09,"Kilogram",31,"In Thousands",
85322290,"Other aluminium electrolytic capacitors",2021,09,"Kilogram",31,"In Thousands",
85322300,"Electrical capacitors, fixed, ceramic dielectric, single layer, nes",2021,09,"Kilogram",31,"In Thousands",
85322410,"Electrical capacitors, fixed, ceramic dielectric, multilayer, laminate",2021,09,"Kilogram",31,"In Thousands",
85322490,"Electrical capacitors, fixed, ceramic dielectric, multilayer, nes",2021,09,"Kilogram",31,"In Thousands",
85322510,"Electrical capacitors, fixed, dielectric of paper or plastics, laminate",2021,09,"Kilogram",31,"In Thousands",
85322590,"Electrical capacitors, fixed, dielectric of paper or plastics, nes",2021,09,"Kilogram",31,"In Thousands",
85322900,"Electrical capacitors, fixed, nes",2021,09,"Kilogram",31,"In Thousands",
85323000,"Electrical capacitors, variable or adjustable (pre-set)",2021,09,"Kilogram",31,"In Thousands",
85329010,"Parts of electrical capacitors of 8532.1000",2021,09,"Kilogram",?,"?",
85329090,"Parts of electrical capacitors of 8532.2100 to 8532.3000",2021,09,"Kilogram",?,"?",
85331000,"Electrical resistors, fixed carbon, composition or film type",2021,09,"Kilogram",31,"In Thousands",
85332110,"Electrical resistors fixed for a power handling capacity ¡Ü20W, laminate",2021,09,"Kilogram",31,"In Thousands",
85332190,"Electrical resistors fixed for a power handling capacity ¡Ü20W, nes",2021,09,"Kilogram",31,"In Thousands",
85332900,"Electrical resistors, fixed, £¾ 20W",2021,09,"Kilogram",31,"In Thousands",
85333100,"Wirewound variable R, include rheostat & potentiometers¡Ü20 W",2021,09,"Kilogram",31,"In Thousands",
85333900,"Wirewound variable R, including rheostat & potentiometers, £¾ 20W",2021,09,"Kilogram",31,"In Thousands",
85334000,"Variable resistors, including rheostats & potentiometers, nes",2021,09,"Kilogram",31,"In Thousands",
85339000,"Parts of electrical resistors, rheostats & potentiometers",2021,09,"Kilogram",?,"?",
85340010,"Printed circuits of more than 4 layers",2021,01,"Number of item",09,"Kilogram",
85340090,"Printed circuits of 4 layers or less",2021,01,"Number of item",09,"Kilogram",
85351000,"Electrical fuses, for a voltage exceeding 1,000 volts",2021,01,"Number of item",09,"Kilogram",
85352100,"Automatic circuit breakers, 1,000V£¼voltage£¼72.5kV",2021,01,"Number of item",09,"Kilogram",
85352910,"Automatic circuit breakers, 72.5kV¡Üvoltage¡Ü220kV",2021,01,"Number of item",09,"Kilogram",
85352920,"Automatic circuit breakers, 220kV£¼voltage¡Ü750kV",2021,01,"Number of item",09,"Kilogram",
85352990,"Automatic circuit breakers, voltage£¾750kV",2021,01,"Number of item",09,"Kilogram",
85353010,"Isolating/make-and-break switches, 72.5kV¡Üvoltage¡Ü220kV",2021,01,"Number of item",09,"Kilogram",
85353020,"Isolating/make-and-break switches, 220kV£¼voltage¡Ü750kV",2021,01,"Number of item",09,"Kilogram",
85353090,"Other isolating/make-and-break switches",2021,01,"Number of item",09,"Kilogram",
85354000,"Lightning arresters, voltage limiters & surge supp voltage¡µ1,000 V",2021,01,"Number of item",09,"Kilogram",
85359000,"Electrical app for switching or protec elec circuits¡µ1,000V, nes",2021,09,"Kilogram",?,"?",
85361000,"Electrical fuses, for a voltage 1,000¡Üvolts",2021,01,"Number of item",09,"Kilogram",
85362000,"Automatic circuit breakers for a voltage not exceeding 1,000 volts",2021,01,"Number of item",09,"Kilogram",
85363000,"Elect app for protecting electric circuits, for a voltage¡Ü1,000V,nes",2021,01,"Number of item",09,"Kilogram",
85364110,"Elect relays, voltage¡Ü36V",2021,01,"Number of item",09,"Kilogram",
85364190,"Elect relays, 36V£¼voltage¡Ü60V",2021,01,"Number of item",09,"Kilogram",
85364900,"Elect relays for a voltage exceed 60 V but not exceeding 1,000 volts",2021,01,"Number of item",09,"Kilogram",
85365000,"Electrical switches for a voltage not exceeding 1,000 volts, nes",2021,01,"Number of item",09,"Kilogram",
85366100,"Electrical lamp-holders, for a voltage not exceeding 1,000 volts",2021,01,"Number of item",09,"Kilogram",
85366900,"Electrical plugs & sockets, for a voltage not exceeding 1,000 volts",2021,01,"Number of item",09,"Kilogram",
85367000,"Connectors for optical fibres, optical fibre bundles,cables",2021,09,"Kilogram",?,"?",
85369011,"Connectors,for a voltage not exceeding 36V",2021,09,"Kilogram",?,"?",
85369019,"Connectors,36V£¼Voltage¡Ü1000V",2021,09,"Kilogram",?,"?",
85369090,"Electronic appratus for making connections,Voltage¡Ü1000V",2021,09,"Kilogram",?,"?",
85371011,"Programmable controllers, for a voltage¡Ü1,000 V",2021,01,"Number of item",09,"Kilogram",
85371019,"Other numerical control panels, for a voltage¡Ü1,000 V",2021,01,"Number of item",09,"Kilogram",
85371090,"Boards/panels/bases for elec contrl/distribu nes, voltg¡Ü1,000 V",2021,01,"Number of item",09,"Kilogram",
85372010,"Gas insulated switch gear, for a voltage¡Ý500 KV",2021,01,"Number of item",09,"Kilogram",
85372090,"Boards/panels/bases for elec cntrl/distribu nes, volt¡µ1,000 V",2021,09,"Kilogram",?,"?",
85381010,"Parts for use with the goods of subheading 8537.2010",2021,09,"Kilogram",?,"?",
85381090,"Boards,panels,etc for oth goods of 85.37, not equipd with thr appar",2021,09,"Kilogram",?,"?",
85389000,"Parts for switches,fuses,panels and etc,nes",2021,09,"Kilogram",?,"?",
85391000,"Sealed beam lamp units",2021,01,"Number of item",09,"Kilogram",
85392110,"Tungsten halogen lamps, for scientific or medical uses",2021,01,"Number of item",09,"Kilogram",
85392120,"Tungsten halogen lamps, for trains, aircraft or ships",2021,01,"Number of item",09,"Kilogram",
85392130,"Tungsten halogen lamps, for motor vehicles",2021,01,"Number of item",09,"Kilogram",
85392190,"Tungsten halogen lamps, for other uses nes",2021,01,"Number of item",09,"Kilogram",
85392210,"Other filament lamps ¡Ü200 W,¡µ100V, for scient or medical uses",2021,01,"Number of item",09,"Kilogram",
85392290,"Other filament lamps ¡Ü200W, volt¡µ100V, for other uses",2021,01,"Number of item",09,"Kilogram",
85392910,"Filament lamps nes, for scientific or medical uses",2021,01,"Number of item",09,"Kilogram",
85392920,"Filament lamps nes, for trains, aircraft or ships",2021,01,"Number of item",09,"Kilogram",
85392930,"Filament lamps nes, for motor vehicles",2021,01,"Number of item",09,"Kilogram",
85392991,"Filament lamps nes, voltage¡Ü 12V",2021,01,"Number of item",09,"Kilogram",
85392999,"Other filament lamps, nes",2021,01,"Number of item",09,"Kilogram",
85393110,"Fluorescent lamps, hot cathode, for scientific or medical uses",2021,01,"Number of item",09,"Kilogram",
85393120,"Fluorescent lamps, hot cathode, for trains, aircraft or ships",2021,01,"Number of item",09,"Kilogram",
85393191,"Fluorescent, hot cathode, of compact type",2021,01,"Number of item",09,"Kilogram",
85393199,"Other fluorescent, hot cathode",2021,01,"Number of item",09,"Kilogram",
85393230,"Sodium vapour lamps",2021,01,"Number of item",09,"Kilogram",
85393240,"Mercury vapour lamps",2021,01,"Number of item",09,"Kilogram",
85393290,"Metal halide lamps for oth uses nes",2021,01,"Number of item",09,"Kilogram",
85393910,"Other dischage lamps, for scientific or medical uses",2021,01,"Number of item",09,"Kilogram",
85393920,"Other dischage lamps, for trains, aircraft or ships",2021,01,"Number of item",09,"Kilogram",
85393990,"Other discharge lamps, for other uses nes",2021,01,"Number of item",09,"Kilogram",
85394100,"Arc lamps",2021,01,"Number of item",09,"Kilogram",
85394900,"Ultra-violet or infra-red lamps",2021,01,"Number of item",09,"Kilogram",
85395010,"Light-emitting diode (LED) bulbs",2021,01,"Number of item",09,"Kilogram",
85395020,"Light-emitting diode (LED) lamps",2021,01,"Number of item",09,"Kilogram",
85399000,"Parts of elect filament or disch lamps,UV or IR lamps & arc-lamps",2021,09,"Kilogram",?,"?",
85401100,"Cathode-ray TV picture tubes,including video monitor tubes,colour",2021,01,"Number of item",09,"Kilogram",
85401200,"Cathode-ray TV picture tubes,including video monitor tubes,monochrome",2021,01,"Number of item",09,"Kilogram",
85402010,"Television camera tubes",2021,01,"Number of item",09,"Kilogram",
85402090,"Image converter/intensifiers; other photo-cathode tubes",2021,01,"Number of item",09,"Kilogram",
85404010,"Data/graphic displaytubes, color, phosphor doc screen pitch£¼0.4mm",2021,01,"Number of item",09,"Kilogram",
85404020,"Data/graphic displaytubes, monochrome",2021,01,"Number of item",09,"Kilogram",
85406010,"Radar display cathode-ray tubes",2021,01,"Number of item",09,"Kilogram",
85406090,"Cathode-ray tubes, nes",2021,01,"Number of item",09,"Kilogram",
85407100,"Magnetron tubes",2021,01,"Number of item",09,"Kilogram",
85407910,"Klystrons",2021,01,"Number of item",09,"Kilogram",
85407990,"Other microwave tubes",2021,01,"Number of item",09,"Kilogram",
85408100,"Receiver or amplifier valves & tubes",2021,01,"Number of item",09,"Kilogram",
85408900,"Valve & tubes, nes",2021,01,"Number of item",09,"Kilogram",
85409110,"Parts of TV picture tubes",2021,09,"Kilogram",?,"?",
85409120,"Parts of radar display tubes",2021,09,"Kilogram",?,"?",
85409190,"Parts of other cathode-ray tubes nes",2021,09,"Kilogram",?,"?",
85409910,"Parts of TV camera tubes",2021,09,"Kilogram",?,"?",
85409990,"Parts of therm/cold/photo-cathode valve or tubes, nes",2021,09,"Kilogram",?,"?",
85411000,"Diodes, other than photosensitive or light emitting diodes",2021,01,"Number of item",09,"Kilogram",
85412100,"Transistors,oth than photosensitive,with a dissipation rate of¡´1W",2021,01,"Number of item",09,"Kilogram",
85412900,"Transistors, other than photosensitive transistors, nes",2021,01,"Number of item",09,"Kilogram",
85413000,"Thyristors, diacs & triacs, other than photosensitive devices",2021,01,"Number of item",09,"Kilogram",
85414010,"Light emitting diodes",2021,01,"Number of item",09,"Kilogram",
85414020,"Solar cells",2021,01,"Number of item",09,"Kilogram",
85414090,"Other photosensitive semiconductor devices (excl.solar cells)",2021,01,"Number of item",09,"Kilogram",
85415000,"Semiconductor devices, nes",2021,01,"Number of item",09,"Kilogram",
85416000,"Mounted piezo-electric crystals",2021,01,"Number of item",09,"Kilogram",
85419000,"Parts of mounted piezo-electric crystals & semiconductor devices",2021,09,"Kilogram",?,"?",
85423111,"Semiconductor modules with converting function",2021,01,"Number of item",09,"Kilogram",
85423119,"Other multi-component integrated circuits, as processors and controllers",2021,01,"Number of item",09,"Kilogram",
85423190,"Other integrated circuits, as processors and controllers",2021,01,"Number of item",09,"Kilogram",
85423210,"Multi-component integrated circuits, as memories",2021,01,"Number of item",09,"Kilogram",
85423290,"Other integrated circuits, as memories",2021,01,"Number of item",09,"Kilogram",
85423310,"Multi-component integrated circuits, as amplifiers",2021,01,"Number of item",09,"Kilogram",
85423390,"Other integrated circuits, as amplifiers",2021,01,"Number of item",09,"Kilogram",
85423910,"Other multi-component integrated circuits",2021,01,"Number of item",09,"Kilogram",
85423990,"Other integrated circuits",2021,01,"Number of item",09,"Kilogram",
85429000,"Parts for electronic intergrated circuits",2021,09,"Kilogram",?,"?",
85431000,"Particle accelerators",2021,01,"Number of item",09,"Kilogram",
85432010,"General signal generators, output frequecy£¼1,500 MHz",2021,01,"Number of item",09,"Kilogram",
85432090,"Other signal generators, nes",2021,01,"Number of item",09,"Kilogram",
85433000,"Machines for electroplating, electrolysis or electrophoresis",2021,01,"Number of item",09,"Kilogram",
85437091,"Metal or mine detectors",2021,01,"Number of item",09,"Kilogram",
85437092,"High or intermediate frequency amplifiers",2021,01,"Number of item",09,"Kilogram",
85437093,"Electric fence energizers",2021,01,"Number of item",09,"Kilogram",
85437099,"Other machines and app. having individual functions,nes",2021,01,"Number of item",09,"Kilogram",
85439010,"Parts of particle accelerators",2021,09,"Kilogram",?,"?",
85439021,"Parts of signal generators of subheading 8543.2010",2021,09,"Kilogram",?,"?",
85439029,"Parts of signal generators of subheading 8543.2090",2021,09,"Kilogram",?,"?",
85439030,"Parts of metal or mine detectors",2021,09,"Kilogram",?,"?",
85439040,"Parts of high or medium frequecy amplifiers",2021,09,"Kilogram",?,"?",
85439090,"Parts of oth machines/apparatus of heading 85.43 nes",2021,09,"Kilogram",?,"?",
85441100,"Insulated winding wire of copper",2021,09,"Kilogram",04,"Metre",
85441900,"Insulated winding wire not of copper",2021,09,"Kilogram",04,"Metre",
85442000,"Co-axial cable & other co-axial electric conductors",2021,09,"Kilogram",?,"?",
